dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img152.png,-0.036645714193582535
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img157.png,-0.03684306517243385
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img160.png,-0.04183405265212059
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img177.png,-0.0530833899974823
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img184.png,-0.04938558116555214
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img196.png,-0.03185686096549034
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img201.png,-0.033377815037965775
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img206.png,-0.03317854553461075
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img216.png,-0.06052520126104355
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img23.png,-0.042581576853990555
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img233.png,-0.03826633840799332
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img268.png,-0.021052861586213112
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img277.png,-0.04118328168988228
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img281.png,-0.039826273918151855
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img297.png,-0.045754268765449524
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img298.png,-0.03649542108178139
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img3.png,-0.03443978726863861
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img300.png,-0.05125564709305763
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img32.png,-0.04023345932364464
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img321.png,-0.0365050844848156
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img337.png,-0.033657193183898926
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img340.png,-0.03769072890281677
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img350.png,-0.05705396458506584
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img360.png,-0.02739315666258335
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img362.png,-0.032988861203193665
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img374.png,-0.038438621908426285
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img392.png,-0.04051242768764496
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img395.png,-0.054154589772224426
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img412.png,-0.04312445968389511
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img416.png,-0.049008507281541824
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img425.png,-0.04758317023515701
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img428.png,-0.03567264601588249
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img439.png,-0.04761730507016182
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img44.png,-0.03869561105966568
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img445.png,-0.05314135551452637
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img45.png,-0.04437301307916641
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img453.png,-0.049960315227508545
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img46.png,-0.052382513880729675
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img474.png,-0.028716301545500755
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img495.png,-0.03732635825872421
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img506.png,-0.04332274943590164
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img517.png,-0.03850674629211426
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img519.png,-0.03706623613834381
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img520.png,-0.0271441787481308
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img525.png,-0.018349539488554
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img526.png,-0.02699088864028454
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img527.png,-0.023103248327970505
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img529.png,-0.04079659655690193
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img532.png,-0.027297955006361008
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img543.png,-0.03497439622879028
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img586.png,-0.04536978155374527
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img599.png,-0.037641752511262894
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img603.png,-0.05617718771100044
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img604.png,-0.04515611752867699
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img611.png,-0.03951657563447952
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img615.png,-0.04120570048689842
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img620.png,-0.03679659962654114
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img621.png,-0.034865863621234894
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img641.png,-0.03298867493867874
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img644.png,-0.06805939972400665
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img646.png,-0.039146676659584045
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img648.png,-0.034971460700035095
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img649.png,-0.03756757825613022
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img656.png,-0.038933515548706055
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img660.png,-0.02660374529659748
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img663.png,-0.04429217055439949
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/dall-e2,1024,max,clean,lpips_vgg_2,img690.png,-0.03195536509156227
